,red,blue,green,hue,saturation,value,ph
984,0.5372549,0.5764706,0.8627451,232.77109,0.37727264,0.8627451,4.2
985,0.53333336,0.5686275,0.85882354,233.49397,0.37899536,0.85882354,4.2
986,0.5372549,0.5764706,0.8627451,232.77109,0.37727264,0.8627451,4.2
987,0.5372549,0.5764706,0.8627451,232.77109,0.37727264,0.8627451,4.2
988,0.56078434,0.5764706,0.8666667,236.92308,0.3529411,0.8666667,4.2
989,0.56078434,0.5764706,0.8666667,236.92308,0.3529411,0.8666667,4.2
990,0.5372549,0.5803922,0.8509804,231.75,0.36866352,0.8509804,4.2
991,0.5372549,0.5803922,0.8509804,231.75,0.36866352,0.8509804,4.2
992,0.54509807,0.5882353,0.8509804,231.53847,0.35944694,0.8509804,4.2
993,0.54509807,0.5882353,0.8509804,231.53847,0.35944694,0.8509804,4.2
994,0.54901963,0.5921569,0.85882354,231.64557,0.36073053,0.85882354,4.2
995,0.54509807,0.58431375,0.85490197,232.40506,0.36238524,0.85490197,4.2
996,0.54509807,0.5803922,0.8666667,233.41464,0.37104064,0.8666667,4.2
997,0.54509807,0.5803922,0.8666667,233.41464,0.37104064,0.8666667,4.2
998,0.57254905,0.58431375,0.7882353,236.72728,0.27363178,0.7882353,4.2
999,0.57254905,0.58431375,0.7882353,236.72728,0.27363178,0.7882353,4.2
1000,0.63529414,0.7764706,0.7529412,169.99995,0.18181814,0.7764706,6.8
1001,0.63529414,0.77254903,0.7607843,174.8571,0.17766494,0.77254903,6.8
1002,0.62352943,0.7647059,0.7490196,173.33328,0.18461534,0.7647059,6.8
1003,0.5882353,0.7647059,0.74509805,173.3333,0.23076917,0.7647059,6.8
1004,0.5921569,0.76862746,0.7490196,173.3333,0.22959179,0.76862746,6.8
1005,0.58431375,0.77254903,0.7607843,176.24997,0.24365477,0.77254903,6.8
1006,0.5764706,0.76862746,0.75686276,176.32649,0.24999994,0.76862746,6.8
1007,0.5764706,0.76862746,0.75686276,176.32649,0.24999994,0.76862746,6.8
1008,0.5764706,0.76862746,0.75686276,176.32649,0.24999994,0.76862746,6.8
1009,0.57254905,0.7764706,0.7607843,175.38458,0.2626262,0.7764706,6.8
1010,0.57254905,0.7764706,0.7607843,175.38458,0.2626262,0.7764706,6.8
1011,0.56078434,0.7647059,0.76862746,181.13211,0.2704081,0.76862746,6.8
1012,0.56078434,0.7647059,0.76862746,181.13211,0.2704081,0.76862746,6.8
1013,0.56078434,0.7647059,0.76862746,181.13211,0.2704081,0.76862746,6.8
1014,0.5568628,0.7607843,0.7647059,181.13211,0.2717948,0.7647059,6.8
1015,0.53333336,0.7647059,0.7647059,179.99997,0.30256402,0.7647059,6.8
1016,0.53333336,0.7647059,0.7647059,179.99997,0.30256402,0.7647059,6.8
1017,0.53333336,0.7647059,0.7647059,179.99997,0.30256402,0.7647059,6.8
1018,0.5372549,0.77254903,0.76862746,178.99997,0.30456847,0.77254903,6.8
1019,0.5372549,0.77254903,0.76862746,178.99997,0.30456847,0.77254903,6.8
1020,0.5372549,0.77254903,0.76862746,178.99997,0.30456847,0.77254903,6.8
1021,0.5372549,0.77254903,0.76862746,178.99997,0.30456847,0.77254903,6.8
1022,0.5372549,0.77254903,0.76862746,178.99997,0.30456847,0.77254903,6.8
1023,0.53333336,0.7647059,0.7647059,179.99997,0.30256402,0.7647059,6.8
1024,0.53333336,0.7647059,0.7647059,179.99997,0.30256402,0.7647059,6.8
1025,0.53333336,0.7647059,0.77254903,181.96724,0.3096446,0.77254903,6.8
1026,0.53333336,0.7647059,0.77254903,181.96724,0.3096446,0.77254903,6.8
1027,0.5372549,0.7607843,0.7882353,186.56253,0.3184079,0.7882353,6.8
1028,0.5294118,0.7529412,0.78039217,186.56253,0.32160798,0.78039217,6.8
1029,0.5137255,0.75686276,0.78039217,185.29414,0.34170845,0.78039217,6.8
1030,0.5176471,0.7607843,0.78431374,185.29414,0.3399999,0.78431374,6.8
1031,0.50980395,0.7607843,0.78431374,185.14288,0.34999993,0.78431374,6.8
1032,0.50980395,0.7607843,0.78431374,185.14288,0.34999993,0.78431374,6.8
1033,0.5058824,0.75686276,0.78039217,185.14288,0.35175872,0.78039217,6.8
1034,0.50980395,0.7607843,0.78431374,185.14288,0.34999993,0.78431374,6.8
1035,0.50980395,0.7607843,0.78431374,185.14288,0.34999993,0.78431374,6.8
1036,0.50980395,0.7607843,0.78431374,185.14288,0.34999993,0.78431374,6.8
1037,0.49411765,0.7647059,0.78431374,184.05408,0.36999995,0.78431374,6.8
1038,0.49411765,0.7647059,0.78431374,184.05408,0.36999995,0.78431374,6.8
1039,0.49803922,0.76862746,0.7882353,184.05408,0.36815915,0.7882353,6.8
1040,0.49019608,0.7607843,0.78039217,184.05408,0.37185925,0.78039217,6.8
1041,0.4862745,0.7647059,0.78431374,183.94739,0.37999997,0.78431374,6.8
1042,0.4862745,0.7647059,0.78431374,183.94739,0.37999997,0.78431374,6.8
1043,0.49411765,0.7647059,0.78431374,184.05408,0.36999995,0.78431374,6.8
1044,0.49019608,0.7607843,0.78039217,184.05408,0.37185925,0.78039217,6.8
1045,0.48235294,0.7607843,0.78039217,183.94739,0.3819095,0.78039217,6.8
1046,0.47843137,0.75686276,0.77254903,183.20003,0.3807106,0.77254903,6.8
1047,0.47843137,0.75686276,0.77254903,183.20003,0.3807106,0.77254903,6.8
1048,0.48235294,0.7607843,0.78039217,183.94739,0.3819095,0.78039217,6.8
1049,0.47843137,0.75686276,0.77254903,183.20003,0.3807106,0.77254903,6.8
1050,0.47843137,0.75686276,0.77254903,183.20003,0.3807106,0.77254903,6.8
1051,0.47058824,0.76862746,0.78431374,183.00002,0.39999995,0.78431374,6.8
1052,0.4745098,0.77254903,0.7882353,183.00002,0.3980099,0.7882353,6.8
1053,0.4627451,0.77254903,0.78431374,182.19514,0.40999994,0.78431374,6.8
1054,0.4627451,0.77254903,0.78431374,182.19514,0.40999994,0.78431374,6.8
1055,0.4627451,0.77254903,0.78431374,182.19514,0.40999994,0.78431374,6.8
1056,0.46666667,0.7764706,0.7882353,182.19514,0.40796015,0.7882353,6.8
1057,0.46666667,0.7764706,0.7882353,182.19514,0.40796015,0.7882353,6.8
1058,0.4627451,0.77254903,0.78431374,182.19514,0.40999994,0.78431374,6.8
1059,0.4745098,0.77254903,0.7921569,183.70372,0.40099004,0.7921569,6.8
1060,0.4745098,0.77254903,0.7921569,183.70372,0.40099004,0.7921569,6.8
1061,0.4745098,0.77254903,0.7882353,183.00002,0.3980099,0.7882353,6.8
1062,0.4745098,0.77254903,0.7882353,183.00002,0.3980099,0.7882353,6.8
1063,0.47058824,0.78039217,0.7921569,182.19514,0.40594053,0.7921569,6.8
1064,0.47058824,0.78039217,0.7921569,182.19514,0.40594053,0.7921569,6.8
1065,0.48235294,0.78039217,0.8039216,184.39026,0.39999995,0.8039216,6.8
1066,0.4745098,0.77254903,0.7921569,183.70372,0.40099004,0.7921569,6.8
1067,0.46666667,0.77254903,0.7921569,183.61447,0.41089103,0.7921569,6.8
1068,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1069,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1070,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1071,0.4627451,0.7764706,0.8,184.18607,0.42156857,0.8,6.8
1072,0.46666667,0.78431374,0.8039216,183.48839,0.41951215,0.8039216,6.8
1073,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1074,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1075,0.5058824,0.78039217,0.80784315,185.45456,0.37378633,0.80784315,6.8
1076,0.49803922,0.7764706,0.8039216,185.38464,0.38048777,0.8039216,6.8
1077,0.49019608,0.78431374,0.80784315,184.44446,0.39320382,0.80784315,6.8
1078,0.49019608,0.78431374,0.80784315,184.44446,0.39320382,0.80784315,6.8
1079,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
1080,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1081,0.4745098,0.7882353,0.80784315,183.52943,0.41262132,0.80784315,6.8
1082,0.4745098,0.7882353,0.80784315,183.52943,0.41262132,0.80784315,6.8
1083,0.4745098,0.7882353,0.80784315,183.52943,0.41262132,0.80784315,6.8
1084,0.47843137,0.7921569,0.8117647,183.52943,0.41062796,0.8117647,6.8
1085,0.4745098,0.7882353,0.80784315,183.52943,0.41262132,0.80784315,6.8
1086,0.47843137,0.7921569,0.8117647,183.52943,0.41062796,0.8117647,6.8
1087,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
1088,0.4862745,0.7921569,0.8117647,183.61447,0.40096614,0.8117647,6.8
1089,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1090,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1091,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
1092,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
1093,0.48235294,0.7882353,0.8,182.22224,0.39705878,0.8,6.8
1094,0.48235294,0.7882353,0.8,182.22224,0.39705878,0.8,6.8
1095,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1096,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1097,0.4745098,0.7921569,0.8,181.4458,0.4068627,0.8,6.8
1098,0.47843137,0.79607844,0.80784315,182.14288,0.40776694,0.80784315,6.8
1099,0.47843137,0.79607844,0.80784315,182.14288,0.40776694,0.80784315,6.8
1100,0.46666667,0.78431374,0.79607844,182.14288,0.41379306,0.79607844,6.8
1101,0.4745098,0.7921569,0.8,181.4458,0.4068627,0.8,6.8
1102,0.47843137,0.79607844,0.80784315,182.14288,0.40776694,0.80784315,6.8
1103,0.47843137,0.7921569,0.8117647,183.52943,0.41062796,0.8117647,6.8
1104,0.47843137,0.7921569,0.8117647,183.52943,0.41062796,0.8117647,6.8
1105,0.49019608,0.79607844,0.8156863,183.61447,0.3990384,0.8156863,6.8
1106,0.49019608,0.79607844,0.8156863,183.61447,0.3990384,0.8156863,6.8
1107,0.5019608,0.8,0.8156863,183.00002,0.3846153,0.8156863,6.8
1108,0.5019608,0.8,0.8156863,183.00002,0.3846153,0.8156863,6.8
1109,0.52156866,0.8039216,0.81960785,183.15791,0.36363629,0.81960785,6.8
1110,0.53333336,0.8117647,0.827451,183.20003,0.35545015,0.827451,6.8
1111,0.53333336,0.80784315,0.8352941,185.45456,0.36150226,0.8352941,6.8
1112,0.5372549,0.8117647,0.8392157,185.45456,0.359813,0.8392157,6.8
1113,0.5372549,0.8117647,0.8392157,185.45456,0.359813,0.8392157,6.8
1114,0.5372549,0.8117647,0.8392157,185.45456,0.359813,0.8392157,6.8
1115,0.5411765,0.81960785,0.8392157,183.94739,0.35514012,0.8392157,6.8
1116,0.5411765,0.81960785,0.8392157,183.94739,0.35514012,0.8392157,6.8
1117,0.54509807,0.827451,0.84313726,183.15791,0.3534883,0.84313726,6.8
1118,0.54509807,0.827451,0.84313726,183.15791,0.3534883,0.84313726,6.8
1119,0.54901963,0.83137256,0.84705883,183.15791,0.3518518,0.84705883,6.8
1120,0.5529412,0.8352941,0.8509804,183.15791,0.35023034,0.8509804,6.8
1121,0.56078434,0.8392157,0.85490197,183.20003,0.34403664,0.85490197,6.8
1122,0.54901963,0.83137256,0.84705883,183.15791,0.3518518,0.84705883,6.8
1123,0.5529412,0.8352941,0.8509804,183.15791,0.35023034,0.8509804,6.8
1124,0.5529412,0.8352941,0.8509804,183.15791,0.35023034,0.8509804,6.8
1125,0.54901963,0.83137256,0.84705883,183.15791,0.3518518,0.84705883,6.8
1126,0.5529412,0.8352941,0.8509804,183.15791,0.35023034,0.8509804,6.8
1127,0.5647059,0.84313726,0.8627451,183.94739,0.34545448,0.8627451,6.8
1128,0.56078434,0.8392157,0.85490197,183.20003,0.34403664,0.85490197,6.8
1129,0.54901963,0.83137256,0.84705883,183.15791,0.3518518,0.84705883,6.8
1130,0.54509807,0.827451,0.84313726,183.15791,0.3534883,0.84313726,6.8
1131,0.5529412,0.83137256,0.85882354,185.38464,0.3561643,0.85882354,6.8
1132,0.5411765,0.81960785,0.84313726,184.67534,0.35813946,0.84313726,6.8
1133,0.5411765,0.81960785,0.84313726,184.67534,0.35813946,0.84313726,6.8
1134,0.5411765,0.81960785,0.84313726,184.67534,0.35813946,0.84313726,6.8
1135,0.52156866,0.8156863,0.8392157,184.44447,0.3785046,0.8392157,6.8
1136,0.52156866,0.8156863,0.8392157,184.44447,0.3785046,0.8392157,6.8
1137,0.5137255,0.81960785,0.8392157,183.61447,0.38785037,0.8392157,6.8
1138,0.5019608,0.80784315,0.83137256,184.28574,0.39622632,0.83137256,6.8
1139,0.49019608,0.8039216,0.827451,184.18607,0.40758288,0.827451,6.8
1140,0.49019608,0.8039216,0.827451,184.18607,0.40758288,0.827451,6.8
1141,0.4745098,0.8117647,0.81960785,181.36366,0.42105258,0.81960785,6.8
1142,0.4745098,0.8117647,0.81960785,181.36366,0.42105258,0.81960785,6.8
1143,0.49803922,0.80784315,0.81960785,182.19514,0.39234444,0.81960785,6.8
1144,0.5019608,0.8117647,0.8235294,182.19514,0.3904761,0.8235294,6.8
1145,0.49803922,0.80784315,0.81960785,182.19514,0.39234444,0.81960785,6.8
1146,0.49411765,0.8039216,0.8156863,182.19514,0.39423072,0.8156863,6.8
1147,0.5058824,0.8039216,0.827451,184.39026,0.3886255,0.827451,6.8
1148,0.5058824,0.8039216,0.827451,184.39026,0.3886255,0.827451,6.8
1149,0.52156866,0.8,0.827451,185.38464,0.36966816,0.827451,6.8
1150,0.52156866,0.8,0.827451,185.38464,0.36966816,0.827451,6.8
1151,0.52156866,0.8039216,0.81960785,183.15791,0.36363629,0.81960785,6.8
1152,0.52156866,0.8039216,0.81960785,183.15791,0.36363629,0.81960785,6.8
1153,0.52156866,0.8039216,0.81960785,183.15791,0.36363629,0.81960785,6.8
1154,0.5254902,0.80784315,0.8235294,183.15791,0.36190468,0.8235294,6.8
1155,0.5254902,0.80784315,0.8235294,183.15791,0.36190468,0.8235294,6.8
1156,0.52156866,0.8039216,0.81960785,183.15791,0.36363629,0.81960785,6.8
1157,0.5294118,0.8,0.81960785,184.05408,0.3540669,0.81960785,6.8
1158,0.52156866,0.7921569,0.8117647,184.05408,0.35748786,0.8117647,6.8
1159,0.52156866,0.7921569,0.8117647,184.05408,0.35748786,0.8117647,6.8
1160,0.52156866,0.7921569,0.8117647,184.05408,0.35748786,0.8117647,6.8
1161,0.53333336,0.78431374,0.80784315,185.14288,0.33980575,0.80784315,6.8
1162,0.5254902,0.7764706,0.79607844,184.34785,0.3399014,0.79607844,6.8
1163,0.54901963,0.77254903,0.77254903,179.99997,0.28934005,0.77254903,6.8
1164,0.5411765,0.7647059,0.7647059,179.99997,0.29230762,0.7647059,6.8
1165,0.5529412,0.75686276,0.7607843,181.13211,0.2731958,0.7607843,6.8
1166,0.627451,0.7764706,0.7529412,170.52628,0.19191915,0.7764706,6.8
1167,0.6313726,0.7647059,0.7607843,178.23524,0.17435893,0.7647059,6.8
1168,0.62352943,0.7607843,0.75686276,178.28566,0.18041232,0.7607843,6.8
1169,0.6,0.7647059,0.75686276,177.1428,0.21538456,0.7647059,6.8
1170,0.60784316,0.76862746,0.7607843,177.07312,0.20918362,0.76862746,6.8
1171,0.58431375,0.7764706,0.7529412,172.65303,0.24747469,0.7764706,6.8
1172,0.5764706,0.77254903,0.7490196,172.79997,0.25380704,0.77254903,6.8
1173,0.57254905,0.76862746,0.74509805,172.79997,0.25510198,0.76862746,6.8
1174,0.58431375,0.7764706,0.7529412,172.65303,0.24747469,0.7764706,6.8
1175,0.5686275,0.77254903,0.75686276,175.38458,0.26395932,0.77254903,6.8
1176,0.5686275,0.77254903,0.75686276,175.38458,0.26395932,0.77254903,6.8
1177,0.56078434,0.7647059,0.76862746,181.13211,0.2704081,0.76862746,6.8
1178,0.56078434,0.7647059,0.76862746,181.13211,0.2704081,0.76862746,6.8
1179,0.56078434,0.7647059,0.76862746,181.13211,0.2704081,0.76862746,6.8
1180,0.56078434,0.7647059,0.76862746,181.13211,0.2704081,0.76862746,6.8
1181,0.5568628,0.7607843,0.7647059,181.13211,0.2717948,0.7647059,6.8
1182,0.56078434,0.7647059,0.76862746,181.13211,0.2704081,0.76862746,6.8
1183,0.54509807,0.76862746,0.76862746,179.99997,0.29081625,0.76862746,6.8
1184,0.54901963,0.77254903,0.77254903,179.99997,0.28934005,0.77254903,6.8
1185,0.56078434,0.7647059,0.7764706,183.27277,0.2777777,0.7764706,6.8
1186,0.5568628,0.75686276,0.77254903,184.36366,0.27918774,0.77254903,6.8
1187,0.54509807,0.7647059,0.7764706,183.05087,0.29797974,0.7764706,6.8
1188,0.54509807,0.7647059,0.7764706,183.05087,0.29797974,0.7764706,6.8
1189,0.54509807,0.7647059,0.7764706,183.05087,0.29797974,0.7764706,6.8
1190,0.5411765,0.7607843,0.77254903,183.05087,0.29949233,0.77254903,6.8
1191,0.5372549,0.76862746,0.7764706,181.96724,0.30808073,0.7764706,6.8
1192,0.53333336,0.7647059,0.77254903,181.96724,0.3096446,0.77254903,6.8
1193,0.5372549,0.76862746,0.7764706,181.96724,0.30808073,0.7764706,6.8
1194,0.53333336,0.7647059,0.77254903,181.96724,0.3096446,0.77254903,6.8
1195,0.5137255,0.7607843,0.7647059,180.93753,0.32820505,0.7647059,6.8
1196,0.5137255,0.7607843,0.7647059,180.93753,0.32820505,0.7647059,6.8
1197,0.5137255,0.7607843,0.7647059,180.93753,0.32820505,0.7647059,6.8
1198,0.5176471,0.7647059,0.77254903,181.84618,0.32994917,0.77254903,6.8
1199,0.5176471,0.7647059,0.77254903,181.84618,0.32994917,0.77254903,6.8
1200,0.5176471,0.7647059,0.77254903,181.84618,0.32994917,0.77254903,6.8
1201,0.5137255,0.7607843,0.7647059,180.93753,0.32820505,0.7647059,6.8
1202,0.52156866,0.77254903,0.7764706,180.92311,0.32828274,0.7764706,6.8
1203,0.49019608,0.7647059,0.7647059,179.99997,0.3589743,0.7647059,6.8
1204,0.49019608,0.7647059,0.7647059,179.99997,0.3589743,0.7647059,6.8
1205,0.49803922,0.7764706,0.7764706,179.99997,0.3585858,0.7764706,6.8
1206,0.49411765,0.77254903,0.77254903,179.99997,0.36040604,0.77254903,6.8
1207,0.4862745,0.77254903,0.77254903,179.99997,0.37055832,0.77254903,6.8
1208,0.48235294,0.76862746,0.7647059,179.17805,0.37244892,0.76862746,6.8
1209,0.4627451,0.7647059,0.7607843,179.22076,0.39487174,0.7647059,6.8
1210,0.4627451,0.7647059,0.7607843,179.22076,0.39487174,0.7647059,6.8
1211,0.46666667,0.77254903,0.7647059,178.46152,0.39593902,0.77254903,6.8
1212,0.46666667,0.77254903,0.7647059,178.46152,0.39593902,0.77254903,6.8
1213,0.47058824,0.7764706,0.77254903,179.23074,0.39393935,0.7764706,6.8
1214,0.46666667,0.77254903,0.7647059,178.46152,0.39593902,0.77254903,6.8
1215,0.46666667,0.77254903,0.7647059,178.46152,0.39593902,0.77254903,6.8
1216,0.47058824,0.7764706,0.77254903,179.23074,0.39393935,0.7764706,6.8
1217,0.45882353,0.77254903,0.7647059,178.49998,0.4060913,0.77254903,6.8
1218,0.46666667,0.78039217,0.7764706,179.24998,0.40201,0.78039217,6.8
1219,0.4627451,0.7764706,0.77254903,179.24998,0.40404034,0.7764706,6.8
1220,0.45882353,0.77254903,0.7647059,178.49998,0.4060913,0.77254903,6.8
1221,0.4627451,0.76862746,0.7882353,183.61447,0.41293526,0.7882353,6.8
1222,0.46666667,0.77254903,0.7921569,183.61447,0.41089103,0.7921569,6.8
1223,0.4627451,0.76862746,0.7882353,183.61447,0.41293526,0.7882353,6.8
1224,0.46666667,0.77254903,0.7921569,183.61447,0.41089103,0.7921569,6.8
1225,0.4627451,0.76862746,0.7882353,183.61447,0.41293526,0.7882353,6.8
1226,0.46666667,0.77254903,0.7921569,183.61447,0.41089103,0.7921569,6.8
1227,0.46666667,0.77254903,0.7921569,183.61447,0.41089103,0.7921569,6.8
1228,0.46666667,0.77254903,0.7921569,183.61447,0.41089103,0.7921569,6.8
1229,0.47843137,0.78431374,0.78039217,179.23074,0.38999996,0.78431374,6.8
1230,0.48235294,0.7882353,0.78431374,179.23074,0.38805965,0.7882353,6.8
1231,0.48235294,0.7882353,0.78431374,179.23074,0.38805965,0.7882353,6.8
1232,0.47843137,0.78431374,0.78039217,179.23074,0.38999996,0.78431374,6.8
1233,0.4745098,0.7921569,0.78431374,178.5185,0.40099004,0.7921569,6.8
1234,0.4745098,0.7921569,0.78431374,178.5185,0.40099004,0.7921569,6.8
1235,0.47058824,0.7764706,0.8,184.28574,0.41176465,0.8,6.8
1236,0.47058824,0.7764706,0.8,184.28574,0.41176465,0.8,6.8
1237,0.46666667,0.78431374,0.8039216,183.48839,0.41951215,0.8039216,6.8
1238,0.46666667,0.78431374,0.8039216,183.48839,0.41951215,0.8039216,6.8
1239,0.47058824,0.7764706,0.8,184.28574,0.41176465,0.8,6.8
1240,0.47058824,0.7764706,0.8,184.28574,0.41176465,0.8,6.8
1241,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
1242,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
1243,0.49019608,0.78431374,0.80784315,184.44446,0.39320382,0.80784315,6.8
1244,0.49019608,0.78431374,0.80784315,184.44446,0.39320382,0.80784315,6.8
1245,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
1246,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1247,0.45882353,0.7921569,0.80784315,182.69666,0.43203878,0.80784315,6.8
1248,0.4509804,0.78431374,0.8039216,183.33336,0.43902433,0.8039216,6.8
1249,0.4509804,0.78431374,0.8039216,183.33336,0.43902433,0.8039216,6.8
1250,0.45882353,0.7921569,0.80784315,182.69666,0.43203878,0.80784315,6.8
1251,0.4509804,0.78431374,0.8039216,183.33336,0.43902433,0.8039216,6.8
1252,0.4509804,0.78431374,0.8039216,183.33336,0.43902433,0.8039216,6.8
1253,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
1254,0.4862745,0.7921569,0.8117647,183.61447,0.40096614,0.8117647,6.8
1255,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
1256,0.47058824,0.7764706,0.8,184.28574,0.41176465,0.8,6.8
1257,0.4745098,0.7921569,0.78431374,178.5185,0.40099004,0.7921569,6.8
1258,0.4862745,0.8,0.7921569,178.49998,0.3921568,0.8,6.8
1259,0.48235294,0.79607844,0.7882353,178.49998,0.39408863,0.79607844,6.8
1260,0.48235294,0.79607844,0.7882353,178.49998,0.39408863,0.79607844,6.8
1261,0.4862745,0.7921569,0.80784315,182.92685,0.3980582,0.80784315,6.8
1262,0.4745098,0.78431374,0.79607844,182.19514,0.40394083,0.79607844,6.8
1263,0.4509804,0.79607844,0.78431374,177.95453,0.4334975,0.79607844,6.8
1264,0.45882353,0.8,0.7882353,177.93102,0.42647052,0.8,6.8
1265,0.45882353,0.8,0.7882353,177.93102,0.42647052,0.8,6.8
1266,0.45882353,0.8,0.7882353,177.93102,0.42647052,0.8,6.8
1267,0.45882353,0.7921569,0.8,181.37933,0.42647052,0.8,6.8
1268,0.4627451,0.8,0.80784315,181.36366,0.4271844,0.80784315,6.8
1269,0.4862745,0.7921569,0.8117647,183.61447,0.40096614,0.8117647,6.8
1270,0.4862745,0.7921569,0.8117647,183.61447,0.40096614,0.8117647,6.8
1271,0.49019608,0.79607844,0.8156863,183.61447,0.3990384,0.8156863,6.8
1272,0.49411765,0.8,0.81960785,183.61447,0.39712915,0.81960785,6.8
1273,0.49019608,0.8,0.8117647,182.19514,0.3961352,0.8117647,6.8
1274,0.49411765,0.8039216,0.8156863,182.19514,0.39423072,0.8156863,6.8
1275,0.5019608,0.80784315,0.83137256,184.28574,0.39622632,0.83137256,6.8
1276,0.49803922,0.8039216,0.827451,184.28574,0.39810422,0.827451,6.8
1277,0.5176471,0.8117647,0.8352941,184.44447,0.3802816,0.8352941,6.8
1278,0.52156866,0.8156863,0.8392157,184.44447,0.3785046,0.8392157,6.8
1279,0.52156866,0.8156863,0.8392157,184.44447,0.3785046,0.8392157,6.8
1280,0.5254902,0.81960785,0.84313726,184.44447,0.3767441,0.84313726,6.8
1281,0.5254902,0.8235294,0.8392157,183.00002,0.3738317,0.8392157,6.8
1282,0.5254902,0.8235294,0.8392157,183.00002,0.3738317,0.8392157,6.8
1283,0.54901963,0.8352941,0.8352941,179.99997,0.34272292,0.8352941,6.8
1284,0.54509807,0.83137256,0.83137256,179.99997,0.34433955,0.83137256,6.8
1285,0.54901963,0.8352941,0.8352941,179.99997,0.34272292,0.8352941,6.8
1286,0.5529412,0.8392157,0.8392157,179.99997,0.34112144,0.8392157,6.8
1287,0.5372549,0.84313726,0.8392157,179.23074,0.3627906,0.84313726,6.8
1288,0.5372549,0.84313726,0.8392157,179.23074,0.3627906,0.84313726,6.8
1289,0.53333336,0.8392157,0.8352941,179.23074,0.3644859,0.8392157,6.8
1290,0.54509807,0.84705883,0.84313726,179.22075,0.3564814,0.84705883,6.8
1291,0.53333336,0.8392157,0.8352941,179.23074,0.3644859,0.8392157,6.8
1292,0.53333336,0.8392157,0.8352941,179.23074,0.3644859,0.8392157,6.8
1293,0.54509807,0.84705883,0.84313726,179.22075,0.3564814,0.84705883,6.8
1294,0.53333336,0.8392157,0.8352941,179.23074,0.3644859,0.8392157,6.8
1295,0.53333336,0.8392157,0.8352941,179.23074,0.3644859,0.8392157,6.8
1296,0.5372549,0.84313726,0.8392157,179.23074,0.3627906,0.84313726,6.8
1297,0.53333336,0.83137256,0.84705883,183.00002,0.3703703,0.84705883,6.8
1298,0.5254902,0.8235294,0.8392157,183.00002,0.3738317,0.8392157,6.8
1299,0.5254902,0.81960785,0.84313726,184.44447,0.3767441,0.84313726,6.8
1300,0.52156866,0.8156863,0.8392157,184.44447,0.3785046,0.8392157,6.8
1301,0.5176471,0.8235294,0.84313726,183.61447,0.38604644,0.84313726,6.8
1302,0.5137255,0.81960785,0.8392157,183.61447,0.38785037,0.8392157,6.8
1303,0.5019608,0.8156863,0.8352941,183.52943,0.39906093,0.8352941,6.8
1304,0.5019608,0.8156863,0.8352941,183.52943,0.39906093,0.8352941,6.8
1305,0.47843137,0.8156863,0.8235294,181.36366,0.41904756,0.8235294,6.8
1306,0.47843137,0.8156863,0.8235294,181.36366,0.41904756,0.8235294,6.8
1307,0.4745098,0.81960785,0.80784315,177.95453,0.42105258,0.81960785,6.8
1308,0.47058824,0.8156863,0.8039216,177.95453,0.42307687,0.8156863,6.8
1309,0.4745098,0.81960785,0.80784315,177.95453,0.42105258,0.81960785,6.8
1310,0.4745098,0.81960785,0.80784315,177.95453,0.42105258,0.81960785,6.8
1311,0.5019608,0.80784315,0.83137256,184.28574,0.39622632,0.83137256,6.8
1312,0.49411765,0.8,0.81960785,183.61447,0.39712915,0.81960785,6.8
1313,0.49411765,0.8,0.81960785,183.61447,0.39712915,0.81960785,6.8
1314,0.5019608,0.80784315,0.83137256,184.28574,0.39622632,0.83137256,6.8
1315,0.5058824,0.8039216,0.81960785,183.00002,0.38277504,0.81960785,6.8
1316,0.5058824,0.8039216,0.81960785,183.00002,0.38277504,0.81960785,6.8
1317,0.5058824,0.8117647,0.80784315,179.23074,0.3768115,0.8117647,6.8
1318,0.5058824,0.8117647,0.80784315,179.23074,0.3768115,0.8117647,6.8
